image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/71nywfWZUwL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,wattage,800.0 watt
https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/61HXgujoxpL.jpg,752266,wattage,150.0 watt
https://m.media-amazon.com/images/I/613G8GOyLSL.jpg,752266,wattage,150.0 watt
https://m.media-amazon.com/images/I/71YyZ2iPyZL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/81K3JwUCnQL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/817vo3DcCNL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/61Fwq4GeTmL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/811VfR10yxL.jpg,752266,wattage,0.55 watt
https://m.media-amazon.com/images/I/71XK5d3Oh9L.jpg,416664,wattage,49.0 watt
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,voltage,240.0 volt
https://m.media-amazon.com/images/I/81JGAcnf39L.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/81xeFGugw6L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71Ye12U8zRL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61UjKZyijBL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61v1IQDiIbL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81Qf73SxLaL.jpg,752266,voltage,265.0 volt
https://m.media-amazon.com/images/I/51ZpARXmu+L.jpg,641642,wattage,NA
https://m.media-amazon.com/images/I/71A7RiB2IIS.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61UkMSPhLSS.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/616QEdZeLGL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61nvPvyO7kL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/51WaQdTFyhL.jpg,955292,wattage,NA
https://m.media-amazon.com/images/I/81hGUpAFNJL.jpg,922709,voltage,NA
https://m.media-amazon.com/images/I/71iSbwHDcdL.jpg,648011,voltage,265.0 volt
https://m.media-amazon.com/images/I/711pKODV8fL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,wattage,21.6 watt
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,voltage,240.0 volt
https://m.media-amazon.com/images/I/71KGqjaeU3L.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/51MfQdcFO4L.jpg,318770,wattage,20.0 watt
https://m.media-amazon.com/images/I/71MG6eEeFZS.jpg,965518,voltage,18.0 volt
https://m.media-amazon.com/images/I/51xK4g4F03S.jpg,271537,voltage,240.0 volt
https://m.media-amazon.com/images/I/51R15QuIuyL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/51vgDwEY7xL.jpg,271537,voltage,12.0 volt
